a7af8896aa1314fa06dc433354e55a6c7d6ebf94,Preferred program,Preferred program,Programa preferido,Tercih edilen program,Предпочитаемая программа,Programa preferido,Bevorzugtes Programm,Programme préféré,Programa preferido,Preferowany program,首选程序,Programma preferito,Program preferat,Programma van voorkeur
f4448e317685bc95c83e65f0f264e2e08ff87fcf,Select the program best suited for you.,Select the program best suited for you.,Selecione o programa mais adequado para você.,Sizin için en uygun programı seçin.,"Выберите программу, наиболее подходящую для вас.",Seleccione el programa más adecuado para usted.,Wählen Sie das für Sie am besten geeignete Programm.,Sélectionnez le programme qui vous convient le mieux.,Selecione o programa mais adequado para você.,"Wybierz program, który najbardziej Ci odpowiada.",选择最适合您的程序。,Seleziona il programma più adatto a te.,Selectați programul cel mai potrivit pentru dvs.,Selecteer het programma dat het beste bij u past.
4b3972c3e9485218508a95f7a4ce7758e3f09ced,Upload,Upload,Envio,Yükleme,Загрузить,Subir,Hochladen,Télécharger,Envio,Przekazać plik,上载,Caricare,Încărcați,Uploaden
121cc5391cd2a5115bc2b3160379ee5b36cd7716,Settings,Settings,Definições,Ayarlar,настройки,Configuraciones,die Einstellungen,Réglages,Definições,Ustawienia,设定值,impostazioni,Setări,Instellingen
fe46ccaae902ce974e2441abe752399288298619,Language,Language,Língua,Dil,язык,Idioma,Sprache,Langue,Língua,Język,语言,linguaggio,Limba,Taal
3ee5256346a70d6473ab770836d20565bcb9118b,Select the language you use on aiesec.org,Select the language you use on aiesec.org,Selecione o idioma que você usa no aiesec.org,Aiesec.org'da kullandığınız dili seçin,"Выберите язык, который вы используете на aiesec.org",Seleccione el idioma que usa en aiesec.org,"Wählen Sie die Sprache aus, die Sie auf aiesec.org verwenden",Sélectionnez la langue que vous utilisez sur aiesec.org,Selecione o idioma que você usa no aiesec.org,"Wybierz język, którego używasz na aiesec.org",选择您在aiesec.org上使用的语言,Seleziona la lingua che usi su aiesec.org,Selectați limba pe care o utilizați pe aiesec.org,Selecteer de taal die je gebruikt op aiesec.org
8bcabdf6b16cad0313a86c7e940c5e3ad7f9f8ab,Notifications,Notifications,Notificações,Bildirimler,Уведомления,Notificaciones,Benachrichtigungen,Notifications,Notificações,Powiadomienia,通知事项,notifiche,notificări,Kennisgevingen
e46ccd1f765424d8b58a02f274e304603a35cb6c,I would like to receive notifications about:,I would like to receive notifications about:,Gostaria de receber notificações sobre:,Hakkında bildirimler almak istiyorum:,Я хотел бы получать уведомления о:,Me gustaría recibir notificaciones sobre:,Ich möchte Benachrichtigungen erhalten über:,Je souhaite recevoir des notifications sur:,Gostaria de receber notificações sobre:,Chcę otrzymywać powiadomienia o:,我想收到有关以下内容的通知：,Vorrei ricevere notifiche su:,Aș dori să primesc notificări despre:,Ik wil graag meldingen ontvangen over:
f33f14958f5494de575c492db2a381ba71656e6c,Mail,Mail,Enviar,Posta,почта,Correo,Mail,Courrier,Enviar,Poczta,邮件,posta,Poștă,Mail
4da0450345362c5af1d6d10793aa0d3c9b7d3c0a,Push,Push,Empurrar,it,От себя,empujar,drücken,Pousser,Empurrar,Pchać,推,Spingere,Apăsați,Duwen
dc7a3bffdd0422d798f983ed1cced37511f3db94,Application Status updates,Application Status updates,Atualizações de status do aplicativo,Uygulama Durumu güncellemeleri,Обновления статуса приложения,Actualizaciones de estado de la aplicación,Aktualisierungen des Anwendungsstatus,Mises à jour de l'état de l'application,Atualizações de status do aplicativo,Aktualizacje statusu aplikacji,应用状态更新,Aggiornamenti sullo stato dell'applicazione,Actualizări ale stării aplicației,Toepassingsstatusupdates
841f846d661aa218d9ac55210d4f7f83c954c2d6,We will keep you informed about the steps in your process,We will keep you informed about the steps in your process,Manteremos você informado sobre as etapas do seu processo,Sürecinizdeki adımlar hakkında sizi bilgilendireceğiz,Мы будем держать вас в курсе шагов в вашем процессе,Le mantendremos informado sobre los pasos en su proceso.,Wir werden Sie über die Schritte in Ihrem Prozess auf dem Laufenden halten,Nous vous tiendrons informés des étapes de votre processus,Manteremos você informado sobre as etapas do seu processo,Będziemy Cię informować o krokach w procesie,我们将随时向您通报您的流程步骤,Vi terremo informati sulle fasi del processo,Vă vom ține la curent cu pașii din procesul dvs.,We houden je op de hoogte van de stappen in je proces
dc09c31f63630f7f4d47eee5c72c1dbc1e1e10b9,Rejected applications,Rejected applications,Aplicativos rejeitados,Reddedilen uygulamalar,Отклоненные заявки,Aplicaciones rechazadas,Abgelehnte Bewerbungen,Demandes rejetées,Aplicativos rejeitados,Odrzucone aplikacje,被拒绝的申请,Applicazioni respinte,Aplicații respinse,Afgewezen aanvragen
b6bb5aec1f427b1bae314315b62b8b60fbcaba75,We will let you know if any of your applications are rejected,We will let you know if any of your applications are rejected,Avisaremos se algum dos seus pedidos for rejeitado,Başvurularınızdan herhangi birinin reddedilip reddedilmediğini size bildireceğiz,"Мы сообщим вам, если какое-либо из ваших заявлений будет отклонено",Le informaremos si alguna de sus solicitudes es rechazada.,"Wir werden Sie informieren, wenn einer Ihrer Anträge abgelehnt wird",Nous vous informerons si l'une de vos demandes est rejetée,Avisaremos se algum dos seus pedidos for rejeitado,"Powiadomimy Cię, jeśli którekolwiek z Twoich wniosków zostanie odrzucone",如果您的任何申请被拒绝，我们将通知您,Ti faremo sapere se una delle tue domande viene respinta,Vă vom anunța dacă vreuna dintre cererile dvs. este respinsă,We laten het u weten als een van uw aanvragen wordt afgewezen
21630c169bd7f64a2bd592bad15cb8416b52a174,New Opportunities,New Opportunities,Novas oportunidades,Yeni fırsatlar,Новые возможности,Nuevas oportunidades,Neue Möglichkeiten,Nouvelles opportunités,Novas oportunidades,Nowe szanse,新的机会,Nuove opportunità,Noi oportunitati,Nieuwe kansen
2b41e3d6f5910e0c716b96d5a761c99c80616793,We will notify you of any new opportunities that suit you,We will notify you of any new opportunities that suit you,Notificaremos você sobre novas oportunidades adequadas a você,Size uygun yeni fırsatları size bildireceğiz,"Мы сообщим вам о любых новых возможностях, которые вам подходят",Le notificaremos sobre cualquier nueva oportunidad que le convenga.,"Wir werden Sie über neue Möglichkeiten informieren, die zu Ihnen passen",Nous vous informerons de toutes nouvelles opportunités qui vous conviennent,Notificaremos você sobre novas oportunidades adequadas a você,"Powiadomimy Cię o wszelkich nowych możliwościach, które Ci odpowiadają",我们会通知您任何适合您的新机会,Ti informeremo di ogni nuova opportunità adatta a te,Vă vom anunța orice oportunități noi care vi se potrivesc,We zullen u op de hoogte stellen van nieuwe kansen die bij u passen
a901059a45c973eefb6bf07c930ccecb3df7521d,Send me updates,Send me updates,Envie-me atualizações,Bana güncellemeleri gönder,Присылайте мне обновления,Envíame actualizaciones,Senden Sie mir Updates,Envoyez-moi des mises à jour,Envie-me atualizações,Wyślij mi aktualizacje,向我发送更新,Inviami aggiornamenti,Trimite-mi actualizări,Stuur me updates
29881a45dafbe5aa05cd9d0441a4c0c2fb06df92,Account,Account,Conta,hesap,Счет,Cuenta,Konto,Compte,Conta,Konto,帐户,account,Cont,Account
d8a8a7f7160939fb55e82bc01fe9f876f5f2e065,Delete my account,Delete my account,Deletar minha conta,Hesabımı sil,Удалите мой аккаунт,Borrar mi cuenta,Lösche mein Konto,Supprimer mon compte,Deletar minha conta,Usuń moje konto,删除我的账户,Cancella il mio account,Sterge contul meu,Verwijder mijn account
3124df7ac5147938d9501329cd9101d012b133af,Start Date,Start Date,Data de início,Başlangıç tarihi,Дата начала,Fecha de inicio,Anfangsdatum,Date de début,Data de início,Data rozpoczęcia,开始日期,Data d'inizio,Data de început,Startdatum
98b9099868c56a8f75eedb3f9001f115872e83e0,Sort,Sort,Ordenar,Çeşit,Сортировать,Ordenar,Sortieren,Trier,Ordenar,Sortować,分类,Ordinare,Fel,Soort
5ca707824ab93066c7d9b44e1b8bf216725c2c22,Filter,Filter,Filtro,filtre,Фильтр,Filtrar,Filter,Filtre,Filtro,Filtr,过滤,Filtro,Filtru,Filter
a9d805cecaee920384d385b8920379b7c304f22d,Filter by,Filter by,Filtrar por,Tarafından filtre,Фильтровать по,Filtrado por,Filtern nach,Filtrer par,Filtrar por,Filtruj według,过滤,Filtra per,Filtreaza dupa,Filteren op
afd2e63cc5c3c9b477e48b089ddf94cefe069be3,Program,Program,Programa,program,программа,Programa,Programm,Programme,Programa,Program,程序,Programma,Program,Programma
7c92fe74812bc380cbbecc24d062e7ff73bf6c37,Location,Location,Localização,yer,Расположение,Ubicación,Standort,Emplacement,Localização,Lokalizacja,位置,Posizione,Locație,Plaats
99671fd2b9fcd45ebefcf44857fe13f4ed43f979,Languages,Languages,línguas,Diller,Языки,Idiomas,Sprachen,Les langues,línguas,Języki,语言能力,Le lingue,Limbile,Talen
8dbae7de00e7015b86c62750fda08bfd3ffe8d75,Skills,Skills,Habilidades,Beceriler,Навыки и умения,Habilidades,Kompetenzen,Compétences,Habilidades,Umiejętności,技能专长,Abilità,Aptitudini,Vaardigheden
4d6750a7711f5904e2c0396f89801a103cf853cc,Backgrounds,Backgrounds,Planos de fundo,Arka plan,Фон,Antecedentes,Hintergründe,Arrière-plans,Planos de fundo,Tła,背景资料,sfondi,fundaluri,Achtergronden
ad6166366223e286ec9336ccfa16c95724da2c93,Field of Work,Field of Work,Campo de trabalho,Çalışma alanı,Область работы,Campo de trabajo,Arbeitsgebiet,Champ de travail,Campo de trabalho,Pole pracy,工作领域,Campo di lavoro,Domeniu de activitate,Werkveld
c20a3c3e69240c529411dc98843dbe39546cafb9,Duration,Duration,Duração,süre,продолжительность,Duración,Dauer,Durée,Duração,Trwanie,持续时间,Durata,Durată,Looptijd
d54b6c20b500c9a1627f0c08d28cd04ec52c27df,Study Levels,Study Levels,Níveis de estudo,Çalışma Seviyeleri,Уровни обучения,Niveles de estudio,Studienlevel,Niveaux d'étude,Níveis de estudo,Poziomy studiów,学习水平,Livelli di studio,Niveluri de studiu,Studieniveaus
ca72d574353a355b8fadbc1ceda174a0bd1bf7cd,Reset,Reset,Redefinir,Sıfırla,Сброс,Reiniciar,Zurücksetzen,Réinitialiser,Redefinir,Resetowanie,重启,Ripristina,Resetați,Reset
65ee68d6773a85e7442208c42aa6ac9405a69a06,Food,Food,Comida,Gıda,питание,Comida,Essen,Aliments,Comida,jedzenie,餐饮,Cibo,Alimente,Voedsel
9c2944a75a4ca03f17820aca99d25d0438c2a417,Provided,Provided,Forneceu,Sağlanan,При условии,Previsto,Unter der Voraussetzung,À condition de,Forneceu,Opatrzony,提供,Fornito,prevăzut,Voorzien
74110492007c6c5ee4ea300806e7f1cc333f8eb1,Not Provided,Not Provided,Não fornecido,Sağlanmadı,Не предоставлен,No provisto,Nicht vorgesehen,Non fourni,Não fornecido,Niedostarczone,不提供,Non fornito,Nu e disponibil nu e asigurat nu e prevazut,Niet voorzien
fb071da58bda3bf1902379e3645909caeefd6e71,Accommodation,Accommodation,Alojamento,Konaklama,Проживание,Alojamiento,Unterkunft,Hébergement,Alojamento,Nocleg,住所,Alloggio,Cazare,Accommodatie
f5c9c0d722ccd16b9e8c9ce36e3d9af6c9e16999,Sponsored,Sponsored,Patrocinadas,Sponsor,Оплаченные,Patrocinado,Gesponsert,Sponsorisé,Patrocinadas,Sponsorowane,赞助商,sponsorizzato,sponsorizat,Gesponsord
fca815e7850fa54fda810dce7bcefe97dd655238,Not Sponsored,Not Sponsored,Não Patrocinado,Sponsorlu Değil,Не спонсор,No patrocinado,Nicht gesponsert,Non parrainé,Não Patrocinado,Nie sponsorowany,不赞助,Non sponsorizzato,Nu este sponsorizat,Niet gesponsord
80f541f6c53dcb5110ad7e7120f2757ad48b2f8a,Select the skills you have,Select the skills you have,Selecione as habilidades que você tem,Sahip olduğunuz becerileri seçin,"Выберите навыки, которые у вас есть",Selecciona las habilidades que tienes,"Wählen Sie die Fähigkeiten aus, die Sie haben",Sélectionnez les compétences que vous possédez,Selecione as habilidades que você tem,Wybierz posiadane umiejętności,选择您拥有的技能,Seleziona le abilità che hai,Selectați abilitățile pe care le aveți,Selecteer de vaardigheden die je hebt
3ee5b6579dcfd441fd08bce5b8db76cd5617d059,Global Projects,Global Projects,Projetos Globais,Global Projeler,Глобальные проекты,Proyectos globales,Globale Projekte,Projets mondiaux,Projetos Globais,Projekty globalne,全球项目,Progetti globali,Proiecte globale,Wereldwijde projecten
119ef40e2918317a29845ecda30d3108db89a146,Select the languages you have,Select the languages you have,Selecione os idiomas que você possui,Sahip olduğunuz dilleri seçin,"Выберите языки, которые у вас есть",Selecciona los idiomas que tienes,"Wählen Sie die Sprachen aus, die Sie haben",Sélectionnez les langues que vous avez,Selecione os idiomas que você possui,Wybierz posiadane języki,选择您使用的语言,Seleziona le lingue che hai,Selectați limbile pe care le aveți,Selecteer de talen die je hebt
fb3643b76148c9fdd3c5d2a2ad60f827232170d4,Select the study levels you have,Select the study levels you have,Selecione os níveis de estudo que você possui,Sahip olduğunuz çalışma seviyelerini seçin,"Выберите уровни обучения, которые у вас есть",Selecciona los niveles de estudio que tienes,"Wählen Sie die Lernstufen aus, die Sie haben",Sélectionnez les niveaux d'études que vous avez,Selecione os níveis de estudo que você possui,Wybierz posiadane poziomy studiów,选择您的学习水平,Seleziona i livelli di studio che hai,Selectați nivelurile de studiu pe care le aveți,Selecteer de studieniveaus die je hebt
99ee4faa69cd2ea8e3678c1f557c0ff1f05aae46,Clear,Clear,Claro,Açık,Очистить,Claro,klar,Clair,Claro,Jasny,明确,Chiaro,clar,Doorzichtig
adc7f4868f105eff1da8dd656b6dc6fb63a53c89,Browser not supported,Browser not supported,Navegador não suportado,Tarayıcı desteklenmiyor,Браузер не поддерживается,Navegador no compatible,Browser wird nicht unterstützt,Navigateur non pris en charge,Navegador não suportado,Przeglądarka nie jest obsługiwana,不支援浏览器,Browser non supportato,Browserul nu este acceptat,Browser wordt niet ondersteund
8a10730c37df8aa0058f97dd212ea24eb20fb99c,"YouthSpeak Survey, run by AIESEC, is a global insight survey aiming to bring the collective voice of youth to different stakeholders that make decisions affecting young people.","YouthSpeak Survey, run by AIESEC, is a global insight survey aiming to bring the collective voice of youth to different stakeholders that make decisions affecting young people.","A Pesquisa YouthSpeak, conduzida pela AIESEC, é uma pesquisa de percepção global que visa levar a voz coletiva da juventude a diferentes partes interessadas que tomam decisões que afetam os jovens.","AIESEC tarafından yürütülen YouthSpeak Survey, gençlerin kolektif sesini, gençleri etkileyen kararlar veren farklı paydaşlara getirmeyi amaçlayan küresel bir içgörü anketidir.","Опрос YouthSpeak, проводимый AIESEC, - это глобальное исследование, целью которого является донести коллективный голос молодежи до различных заинтересованных сторон, которые принимают решения, влияющие на молодежь.","La Encuesta YouthSpeak, realizada por AIESEC, es una encuesta global que tiene como objetivo acercar la voz colectiva de los jóvenes a los diferentes interesados que toman decisiones que afectan a los jóvenes.","Die von AIESEC durchgeführte YouthSpeak-Umfrage ist eine globale Insight-Umfrage, die darauf abzielt, verschiedenen Interessengruppen, die Entscheidungen treffen, die junge Menschen betreffen, die kollektive Stimme der Jugend zu vermitteln.","L'enquête YouthSpeak, dirigée par l'AIESEC, est une enquête globale visant à faire entendre la voix collective des jeunes auprès des différentes parties prenantes qui prennent des décisions affectant les jeunes.","A Pesquisa YouthSpeak, conduzida pela AIESEC, é uma pesquisa de percepção global que visa levar a voz coletiva da juventude a diferentes partes interessadas que tomam decisões que afetam os jovens.","YouthSpeak Survey, prowadzone przez AIESEC, to globalna ankieta, której celem jest przybliżenie zbiorowego głosu młodzieży różnym interesariuszom, którzy podejmują decyzje mające wpływ na młodych ludzi.",由AIESEC开展的“青年口语调查”是一项全球性洞察力调查，旨在将青年的集体声音带给做出影响年轻人的决策的不同利益相关者。,"YouthSpeak Survey, gestito da AIESEC, è un sondaggio globale di approfondimento che mira a portare la voce collettiva dei giovani alle diverse parti interessate che prendono decisioni che riguardano i giovani.","Sondajul YouthSpeak, derulat de AIESEC, este un sondaj global de perspectivă care vizează să aducă vocea colectivă a tinerilor către diferite părți interesate care iau decizii care îi afectează pe tineri.","YouthSpeak Survey, uitgevoerd door AIESEC, is een wereldwijd inzichtenonderzoek dat tot doel heeft de collectieve stem van jongeren naar verschillende belanghebbenden te brengen die beslissingen nemen die gevolgen hebben voor jongeren."
8f113e0c2400a0890ac82cdffd265a75e765f556,"YouthSpeak Survey was launched in 2016. We managed to collect over 185,000+ responses from youth in 197 countries and territories.","YouthSpeak Survey was launched in 2016. We managed to collect over 185,000+ responses from youth in 197 countries and territories.",A Pesquisa YouthSpeak foi lançada em 2016. Conseguimos coletar mais de 185.000 respostas de jovens em 197 países e territórios.,YouthSpeak Anketi 2016 yılında başlatıldı. 197 ülke ve bölgede gençlerin 185.000'den fazla yanıtı toplamayı başardık.,Опрос YouthSpeak был запущен в 2016 году. Нам удалось собрать более 185 000 ответов от молодежи в 197 странах и территориях.,"La Encuesta YouthSpeak se lanzó en 2016. Logramos recolectar más de 185,000 respuestas de jóvenes en 197 países y territorios.","Die YouthSpeak-Umfrage wurde 2016 gestartet. Es ist uns gelungen, mehr als 185.000 Antworten von Jugendlichen in 197 Ländern und Gebieten zu sammeln.",L'enquête YouthSpeak a été lancée en 2016. Nous avons réussi à recueillir plus de 185 000 réponses auprès de jeunes dans 197 pays et territoires.,A Pesquisa YouthSpeak foi lançada em 2016. Conseguimos coletar mais de 185.000 respostas de jovens em 197 países e territórios.,YouthSpeak Survey uruchomiono w 2016 r. Udało nam się zebrać ponad 185 000 odpowiedzi od młodzieży w 197 krajach i terytoriach.,"YouthSpeak调查于2016年启动。我们成功收集了来自197个国家和地区的185,000多个年轻人的反馈。",YouthSpeak Survey è stato lanciato nel 2016. Siamo riusciti a raccogliere oltre 185.000 risposte dai giovani in 197 paesi e territori.,Sondajul YouthSpeak a fost lansat în 2016. Am reușit să colectăm peste 185.000 de răspunsuri din partea tinerilor din 197 de țări și teritorii.,YouthSpeak Survey werd gelanceerd in 2016. Het is ons gelukt om meer dan 185.000+ reacties van jongeren in 197 landen en gebieden te verzamelen.
13ea94585ee04f4609ed6d4f1d3a8fd8b7b034c5,"This year we are launching the YouthSpeak Survey 2019. This years survey gives young people a space to voice their opinions on key challenges, hopes, and ambitions, so the world we all want to see in 2030 can be co-created together with youth.","This year we are launching the YouthSpeak Survey 2019. This years survey gives young people a space to voice their opinions on key challenges, hopes, and ambitions, so the world we all want to see in 2030 can be co-created together with youth.","Este ano, lançamos a Pesquisa YouthSpeak 2019. A pesquisa deste ano oferece aos jovens um espaço para expressar suas opiniões sobre os principais desafios, esperanças e ambições, para que o mundo que todos queremos ver em 2030 possa ser co-criado em conjunto com a juventude.","Bu yıl YouthSpeak Survey 2019'u başlatıyoruz. Bu yıl anketi, genç insanlara temel zorluklar, umutlar ve hırslar hakkındaki görüşlerini dile getirmeleri için bir alan sağlıyor, böylece 2030'da görmek istediğimiz dünya gençlerle birlikte yaratılabilir.","В этом году мы запускаем опрос «YouthSpeak Survey 2019.» Этот опрос дает молодым людям возможность высказать свое мнение о ключевых проблемах, надеждах и амбициях, поэтому мир, который мы все хотим видеть в 2030 году, может быть создан совместно с молодежью.","Este año estamos lanzando la Encuesta YouthSpeak 2019. La encuesta de este año brinda a los jóvenes un espacio para expresar sus opiniones sobre los desafíos, esperanzas y ambiciones clave, para que el mundo que todos queremos ver en 2030 pueda ser creado conjuntamente con los jóvenes.","In diesem Jahr starten wir die YouthSpeak-Umfrage 2019. Die diesjährige Umfrage bietet jungen Menschen die Möglichkeit, ihre Meinung zu den wichtigsten Herausforderungen, Hoffnungen und Ambitionen zu äußern, damit die Welt, die wir alle im Jahr 2030 sehen möchten, gemeinsam mit der Jugend geschaffen werden kann.","Cette année, nous lançons l'enquête YouthSpeak 2019. L'enquête de cette année donne aux jeunes un espace pour exprimer leurs opinions sur les principaux défis, espoirs et ambitions, afin que le monde que nous voulons tous voir en 2030 puisse être co-créé avec les jeunes.","Este ano, lançamos a Pesquisa YouthSpeak 2019. A pesquisa deste ano oferece aos jovens um espaço para expressar suas opiniões sobre os principais desafios, esperanças e ambições, para que o mundo que todos queremos ver em 2030 possa ser co-criado em conjunto com a juventude.","W tym roku rozpoczynamy ankietę YouthSpeak Survey 2019. Tegoroczna ankieta daje młodym ludziom przestrzeń do wyrażania swoich opinii na temat kluczowych wyzwań, nadziei i ambicji, dzięki czemu świat, który wszyscy chcemy zobaczyć w 2030 r., Można wspólnie stworzyć z młodzieżą.",今年，我们将启动“ 2019年青年讲话调查”。这一年的调查为年轻人提供了发表意见，表达他们对关键挑战，希望和抱负的意见的空间，因此我们希望与青年一起共同创造2030年的世界。,"Quest'anno lanciamo il sondaggio YouthSpeak 2019. Questo sondaggio di quest'anno offre ai giovani uno spazio per esprimere le loro opinioni su sfide, speranze e ambizioni chiave, in modo che il mondo che tutti noi vogliamo vedere nel 2030 possa essere co-creato insieme ai giovani.","Anul acesta lansăm YouthSpeak Survey 2019. Acest sondaj de ani oferă tinerilor un spațiu pentru a-și exprima opiniile cu privire la provocările, speranțele și ambițiile cheie, astfel încât lumea pe care vrem să o vedem cu toții în 2030 să poată fi co-creată împreună cu tinerii.","Dit jaar lanceren we de YouthSpeak Survey 2019. Dit jaar geven jongeren de ruimte om hun mening te geven over de belangrijkste uitdagingen, verwachtingen en ambities, zodat de wereld die we allemaal willen zien in 2030 samen met jongeren kan worden gecreëerd."
eada01e91365a7fe2e3ebbd31c1c8200957fcd73,YouthSpeak Forum powered by AIESEC is an event that empowers young people to understand how they can contribute to the SDGs through short and powerful talks and sparks interest in self-development through skills-building workshops.,YouthSpeak Forum powered by AIESEC is an event that empowers young people to understand how they can contribute to the SDGs through short and powerful talks and sparks interest in self-development through skills-building workshops.,O Fórum YouthSpeak da AIESEC é um evento que capacita os jovens a entender como eles podem contribuir para os ODS por meio de palestras curtas e poderosas e desperta interesse no autodesenvolvimento por meio de oficinas de capacitação.,"AIESEC tarafından desteklenen YouthSpeak Forumu, gençlere kısa ve güçlü görüşmeler yoluyla SKH'lere nasıl katkıda bulunabileceklerini anlamalarını ve beceri geliştirme atölyeleriyle kişisel gelişime ilgi duymalarını sağlayan bir etkinliktir.","Форум YouthSpeak, организованный AIESEC, - это мероприятие, которое позволяет молодым людям понять, как они могут внести свой вклад в достижение ЦУР, посредством коротких и активных переговоров и пробудить интерес к саморазвитию посредством семинаров по повышению квалификации.","YouthSpeak Forum, impulsado por AIESEC, es un evento que capacita a los jóvenes para que comprendan cómo pueden contribuir a los ODS a través de charlas breves y poderosas y despierta interés en el autodesarrollo a través de talleres de desarrollo de habilidades.","Das von AIESEC betriebene YouthSpeak Forum ist eine Veranstaltung, die jungen Menschen vermittelt, wie sie durch kurze und kraftvolle Gespräche zu den SDGs beitragen können, und das Interesse an Selbstentwicklung durch Workshops zum Aufbau von Fähigkeiten weckt.",Le Forum YouthSpeak alimenté par AIESEC est un événement qui permet aux jeunes de comprendre comment ils peuvent contribuer aux ODD par le biais de discussions courtes et puissantes et suscite l'intérêt pour l'auto-développement à travers des ateliers de renforcement des compétences.,O Fórum YouthSpeak da AIESEC é um evento que capacita os jovens a entender como eles podem contribuir para os ODS por meio de palestras curtas e poderosas e desperta interesse no autodesenvolvimento por meio de oficinas de capacitação.,"Forum YouthSpeak organizowane przez AIESEC to wydarzenie, które umożliwia młodym ludziom zrozumienie, w jaki sposób mogą przyczynić się do realizacji celów zrównoważonego rozwoju poprzez krótkie i mocne rozmowy oraz wzbudzają zainteresowanie rozwojem osobistym poprzez warsztaty budowania umiejętności.",由AIESEC支持的YouthSpeak论坛是一项活动，旨在使年轻人了解他们如何通过简短而有力的演讲为可持续发展目标做出贡献，并通过技能培训研讨会激发人们对自我发展的兴趣。,Il forum YouthSpeak realizzato da AIESEC è un evento che consente ai giovani di capire come possono contribuire agli OSS attraverso brevi e potenti discorsi e stimola l'interesse per lo sviluppo personale attraverso seminari di sviluppo delle competenze.,Forumul YouthSpeak susținut de AIESEC este un eveniment care le permite tinerilor să înțeleagă modul în care pot contribui la ODD prin discuții scurte și puternice și stârnind interesul pentru auto-dezvoltare prin ateliere de formare a competențelor.,YouthSpeak Forum powered by AIESEC is een evenement dat jonge mensen in staat stelt te begrijpen hoe ze kunnen bijdragen aan de SDG's door middel van korte en krachtige gesprekken en interesse wekt voor zelfontwikkeling door workshops voor het opbouwen van vaardigheden.
9b58cfe925d45fe99029142f88560be3de9511d9,Participate at YouthSpeak Forum in your city or university.,Participate at YouthSpeak Forum in your city or university.,Participe do Fórum YouthSpeak em sua cidade ou universidade.,Şehrinizdeki veya üniversitenizdeki YouthSpeak Forumuna katılın.,Примите участие в форуме YouthSpeak в вашем городе или университете.,Participe en el Foro YouthSpeak en su ciudad o universidad.,Nehmen Sie am YouthSpeak Forum in Ihrer Stadt oder Universität teil.,Participez au Forum YouthSpeak dans votre ville ou université.,Participe do Fórum YouthSpeak em sua cidade ou universidade.,Weź udział w Forum YouthSpeak w swoim mieście lub na uniwersytecie.,参加您所在城市或大学的YouthSpeak论坛。,Partecipa al forum YouthSpeak nella tua città o università.,Participa la Forumul YouthSpeak din orașul sau universitatea ta.,Neem deel aan YouthSpeak Forum in uw stad of universiteit.
edfb22f5b7fe92310ee6bef902aa3ea50949102f,"Participate in various power talks and workshops, learn about pressing global and local issues. Engage with fellow attendees and identify potential solutions together.","Participate in various power talks and workshops, learn about pressing global and local issues. Engage with fellow attendees and identify potential solutions together.","Participe de várias palestras e workshops sobre poder, aprenda sobre questões globais e locais urgentes. Interaja com outros participantes e identifique possíveis soluções juntos.","Çeşitli güç görüşmelerine ve atölye çalışmalarına katılın, küresel ve yerel meselelere baskı hakkında bilgi edinin. Diğer katılımcılarla etkileşime geçin ve potansiyel çözümleri birlikte belirleyin.","Участвуйте в различных энергетических переговорах и семинарах, узнайте о насущных глобальных и местных проблемах. Взаимодействуйте с другими участниками и найдите потенциальные решения вместе.","Participe en varias charlas y talleres de poder, aprenda sobre problemas locales y globales apremiantes. Comprometerse con otros asistentes e identificar posibles soluciones juntos",Nehmen Sie an verschiedenen Machtgesprächen und Workshops teil und lernen Sie drängende globale und lokale Themen kennen. Arbeiten Sie mit anderen Teilnehmern zusammen und identifizieren Sie gemeinsam mögliche Lösungen.,"Participez à divers entretiens et ateliers sur le pouvoir, découvrez les problèmes mondiaux et locaux urgents. Interagissez avec les autres participants et identifiez ensemble des solutions potentielles.","Participe de várias palestras e workshops sobre poder, aprenda sobre questões globais e locais urgentes. Interaja com outros participantes e identifique possíveis soluções juntos.","Weź udział w różnych rozmowach o władzy i warsztatach, dowiedz się o palących sprawach globalnych i lokalnych. Współdziałaj z innymi uczestnikami i wspólnie identyfikuj potencjalne rozwiązania.",参加各种权力讲座和讲习班，了解紧迫的全球和地方问题。与其他与会者互动，共同确定潜在的解决方案。,"Partecipa a vari colloqui e seminari sul potere, scopri le pressanti questioni globali e locali. Interagire con gli altri partecipanti e identificare insieme potenziali soluzioni.","Participați la diverse discuții și ateliere de putere, aflați despre presarea problemelor locale și globale. Implicați-vă cu ceilalți participanți și identificați împreună soluțiile potențiale.","Neem deel aan verschillende power talks en workshops, leer over dringende wereldwijde en lokale problemen. Ga in gesprek met medegebruikers en identificeer samen mogelijke oplossingen."
c5218030cefa1dd12750b328dc8154d749ea05d5,My Applications,My Applications,As minhas aplicações,Uygulamalarım,Мои Приложения,mis aplicaciónes,meine Anwendungen,mes applications,As minhas aplicações,moje aplikacje,我的申请,Le mie applicazioni,Aplicațiile mele,Mijn toepassingen
